architecture,run,trial,val_acc,test_acc,train_seed,lr,lr_decay,weight_decay
MLP-Mini,8,29,52.61744966442953,49.53020134228188,2071472341,0.0005995485045346,1.2428930083639527e-05,0.0009420983524679
MLP-Mini,9,20,42.37057220708447,42.85714285714285,1686228285,0.0001411017477445,0.0001023974308159,0.003159688660703
MLP-Mini,9,21,22.3433242506812,24.761904761904763,1723554284,0.0003798853389083,0.0059516075148336,4.10953032052272e-05
MLP-Mini,9,22,54.35967302452316,54.82993197278912,1949553130,0.0075673418737173,0.0008785887605815,0.0017692080147124
MLP-Mini,9,23,54.63215258855586,56.46258503401361,581301422,0.0850613922744575,0.0001093760085077,0.0013956334049757
MLP-Mini,9,24,41.96185286103543,41.63265306122449,1563862033,0.000108678429665,0.0,0.002367810442623
MLP-Mini,9,25,55.44959128065395,52.38095238095238,926450584,0.0068296157503665,0.0009284593199208,0.0033543065607679
MLP-Mini,9,26,51.49863760217983,51.29251700680272,1605067376,0.002377779574881,0.0008039865881172,0.0076866796397376
MLP-Mini,9,27,52.86103542234333,52.38095238095238,885934576,0.0026358272605022,0.0,4.662216556834641e-06
MLP-Mini,9,28,53.40599455040872,58.36734693877551,124137867,0.0598397012258946,0.0,4.866770470923161e-06
MLP-Mini,9,29,39.78201634877384,36.326530612244895,1353771435,0.0006009274092704,0.0008758500421438,1.0185548149877773e-05
MLP-Mini,10,20,47.69647696476965,50.67750677506775,1948193880,0.0081885495756209,0.0,3.527673378528114e-05
MLP-Mini,10,21,51.76151761517615,51.49051490514905,645332195,0.0027646986639097,0.0,5.0485199755680254e-05
MLP-Mini,10,22,50.8130081300813,50.0,507946513,0.0017842725812936,0.0005814099543463,1.4461955589526673e-05
MLP-Mini,10,23,42.68292682926829,44.03794037940379,603870324,0.0025320244924215,0.0024299191807852,0.0006326783670864
MLP-Mini,10,24,52.84552845528455,52.03252032520325,25194127,0.0234733703107923,0.0,0.0030023613516354
MLP-Mini,10,25,49.05149051490515,49.59349593495935,646838648,0.0028640463426219,0.0011023817912663,0.0091711297411315
MLP-Mini,10,26,49.59349593495935,49.59349593495935,1399189496,0.0092623812273312,0.0,1.301533461922198e-06
MLP-Mini,10,27,26.42276422764228,26.96476964769648,1826600643,0.0001797426888567,0.0013396909657898,3.0041191981438284e-05
MLP-Mini,10,28,56.91056910569106,53.92953929539296,909629421,0.0969921537398524,0.0004885311445314,0.0021918915926652
MLP-Mini,10,29,53.52303523035231,52.4390243902439,527074310,0.0326569396727829,0.0025846481818131,1.3426528357156302e-06
MLP-Mini,11,20,50.06802721088435,50.13586956521739,1955547596,0.0022526010150221,0.0,3.557386426324024e-06
MLP-Mini,11,21,44.48979591836735,42.93478260869565,334509049,0.0009685410466623,0.0009605608762412,0.0002930710429837
MLP-Mini,11,22,50.47619047619048,52.30978260869565,1498110933,0.0090216245431357,0.0012835689943477,0.0006636104833099
MLP-Mini,11,23,50.204081632653065,46.73913043478261,1240376728,0.0002272943661167,0.0,0.0079401208608699
MLP-Mini,11,24,50.61224489795919,52.03804347826087,2095223540,0.0030840966077397,2.528429362415448e-05,0.0002760045799512
MLP-Mini,11,25,46.66666666666666,45.78804347826087,30995303,0.0001555121420035,1.5252039939824906e-05,1.267991859309278e-05
MLP-Mini,11,26,50.61224489795919,51.630434782608695,260741433,0.003682590933216,2.8433436421922716e-05,0.0002557167762257
MLP-Mini,11,27,56.87074829931973,55.70652173913044,2040243829,0.0543915410955982,0.0001238120045774,0.0011295849597034
MLP-Mini,11,28,53.46938775510204,52.17391304347826,1682412203,0.0919363539699637,0.0087901650981812,0.0037109606965989
MLP-Mini,11,29,50.204081632653065,54.21195652173913,1592143312,0.0114223756279108,5.342817546023856e-05,0.0002692667366916
MLP-Mini,12,20,44.39890710382514,44.74761255115962,1342308518,0.0001171614564898,0.0,7.998976152811164e-05
MLP-Mini,12,21,53.82513661202186,52.52387448840382,899356040,0.0003649142697348,0.0,0.0051279530243902
MLP-Mini,12,22,52.322404371584696,53.47885402455662,1694485490,0.0072198130077309,0.0,0.0007034911702875
MLP-Mini,12,23,48.49726775956284,50.34106412005457,667454459,0.0003211643167591,0.0,0.0005476672767616
MLP-Mini,12,24,50.68306010928962,51.15961800818554,1943691960,0.0012445684242305,5.5712952517617045e-05,3.5407720817709e-05
MLP-Mini,12,25,44.39890710382514,44.61118690313779,73708374,0.0001336915840552,1.0541498555075397e-05,0.004049408241365
MLP-Mini,12,26,47.540983606557376,51.02319236016371,18788570,0.0034485327360281,0.0,2.8918528240732592e-06
MLP-Mini,12,27,53.68852459016394,53.615279672578446,550973759,0.0268609216865222,0.0,1.926059148956579e-05
MLP-Mini,12,28,50.81967213114754,52.796725784447474,279858732,0.0188286571124038,0.0003417252090037,4.52372516698766e-06
MLP-Mini,12,29,49.45355191256831,47.0668485675307,559485462,0.0014780188451062,0.000933893287294,0.0018437284117266
MLP-Mini,13,20,49.66078697421981,49.59349593495935,2071623011,0.0043100565715516,0.0,3.177281953381408e-06
MLP-Mini,13,21,55.08819538670285,53.65853658536585,1490657970,0.0736728952163086,0.0,0.000239658585973
MLP-Mini,13,22,45.047489823609226,44.579945799458,272481034,0.000140694262309,0.0,0.0002566950533057
MLP-Mini,13,23,31.478968792401627,31.02981029810298,1954571101,0.002493661727509,0.0068363135025898,0.0017342481603986
MLP-Mini,13,24,51.01763907734057,55.28455284552845,1189012484,0.0239364642612306,0.0,0.0028984814349222
MLP-Mini,13,25,50.474898236092265,50.40650406504065,1837393340,0.0002164570870969,0.0,1.4704183735075028e-05
MLP-Mini,13,26,50.61058344640434,51.6260162601626,810737934,0.0011962923150879,2.1313054725766257e-05,0.000471037620568
MLP-Mini,13,27,35.0067842605156,36.31436314363144,1728275309,0.0014706090613075,0.0029037906972256,6.888167148099976e-06
MLP-Mini,13,28,43.82632293080054,40.78590785907859,1524972420,0.0001343761565265,0.0,0.0038148820403523
MLP-Mini,13,29,43.69063772048847,44.85094850948509,1587721501,0.0047594847358763,0.0046232249455955,5.143549255415448e-06
MLP-Mini,14,20,54.82093663911846,50.55096418732782,1885677947,0.0226339980601667,0.0035999399597928,4.275763962986107e-06
MLP-Mini,14,21,49.72451790633609,50.964187327823694,469587927,0.0031126341249128,1.7382602344145737e-05,7.071017473481497e-05
MLP-Mini,14,22,52.06611570247934,46.28099173553719,227620454,0.0002424858319168,0.0,5.122327166434261e-06
MLP-Mini,14,23,51.10192837465565,51.65289256198347,1352213561,0.0580725441695271,0.0007427292241797,7.322046124762945e-06
MLP-Mini,14,24,57.162534435261705,51.79063360881543,38064657,0.0007472006593112,3.8574541460890535e-05,0.0087108625698847
MLP-Mini,14,25,52.20385674931129,52.20385674931129,719576294,0.0011225417531654,0.0002706061180752,0.000628793241542
MLP-Mini,14,26,50.964187327823694,46.00550964187328,783367238,0.0017828180523141,0.0008464543179027,9.807827757413871e-06
MLP-Mini,14,27,55.6473829201102,51.239669421487605,1960730949,0.0341322952112806,0.0002842481748186,0.000264435931941
MLP-Mini,14,28,30.85399449035813,29.75206611570248,1946478500,0.0005238327765214,0.0023660154990292,0.0007915883396528
MLP-Mini,14,29,55.37190082644628,52.20385674931129,951682454,0.0016014223095087,0.0,0.0004692968648969
MLP-Mini,15,20,46.23803009575924,47.05882352941177,51791779,0.0003173111433574,0.000109139296284,0.0001052781714732
MLP-Mini,15,21,53.48837209302326,51.84678522571819,1019876481,0.0019948122613896,0.0,0.0014582030324511
MLP-Mini,15,22,50.205198358413135,48.29001367989056,1849211088,0.000602845378102,0.0003752584415307,6.362252395463987e-05
MLP-Mini,15,23,51.43638850889193,52.53077975376197,1834509072,0.0334581159963269,0.000152340983805,1.219536988993174e-06
MLP-Mini,15,24,49.11080711354309,50.205198358413135,467180009,0.0200477902763929,0.0023759182699058,0.0005118301213559
MLP-Mini,15,25,50.75239398084816,54.03556771545828,1833691677,0.0847709821062901,0.0,1.209125756658926e-05
MLP-Mini,15,26,36.93570451436389,35.15731874145007,1667037670,0.0914505346563888,0.0,0.0087087932439654
MLP-Mini,15,27,53.07797537619699,50.06839945280438,1466811601,0.0071762264704031,1.3488264021509762e-05,0.000419611342716
MLP-Mini,15,28,33.65253077975376,33.2421340629275,243687678,0.0005827125236375,0.0012627553569112,2.8964061643730724e-05
MLP-Mini,15,29,52.120383036935706,53.48837209302326,202300208,0.0191257946185605,1.513223227566165e-05,1.321989952502452e-06
MLP-Mini,16,20,36.36363636363637,34.98622589531681,98246068,0.001717124788545,0.0029175345434075,0.0014578146293836
MLP-Mini,16,21,52.34159779614325,51.37741046831956,157633038,0.0007842696171674,0.0,7.353250099093489e-06
MLP-Mini,16,22,50.68870523415978,49.58677685950413,1144590841,0.0002820393855218,1.6689400594984927e-05,6.063006606232974e-05
MLP-Mini,16,23,50.0,50.27548209366391,864839003,0.0006782899969511,0.0,7.1323591353977e-06
MLP-Mini,16,24,36.36363636363637,34.84848484848485,1914092826,0.0005829994228883,0.0011174294629006,5.2930700365366525e-06
MLP-Mini,16,25,24.24242424242424,26.308539944903583,662175401,0.000274345853849,0.0020946646225852,0.0060683185155078
MLP-Mini,16,26,50.68870523415978,48.34710743801653,1128855652,0.0023181841598514,0.0007980558523304,0.000117747527372
MLP-Mini,16,27,50.82644628099174,51.65289256198347,1132736565,0.0191295002968698,0.0,0.0001543015511409
MLP-Mini,16,28,52.06611570247934,51.65289256198347,918270414,0.0034193751568186,7.919591295174365e-05,7.728545298932535e-05
MLP-Mini,16,29,51.10192837465565,50.964187327823694,1417843359,0.0049946516708788,4.13329387021314e-05,0.0003545382711369
MLP-Mini,17,20,40.71618037135279,38.54304635761589,303944309,0.0001070788245401,0.0,0.0030143693576878
MLP-Mini,17,21,52.785145888594165,52.05298013245033,707771555,0.0819116109683465,0.0044917548305551,7.358418513534728e-05
MLP-Mini,17,22,51.9893899204244,51.25827814569536,1338497688,0.0123382728784057,0.0004272908661059,8.127876126805359e-05
MLP-Mini,17,23,53.97877984084881,54.83443708609271,105658537,0.0252652360488554,0.0003060253154218,0.0020208143499071
MLP-Mini,17,24,50.795755968169765,50.19867549668874,630761352,0.0051492021403514,2.2078696160347184e-05,2.4128366779029142e-06
MLP-Mini,17,25,29.310344827586206,27.1523178807947,1870398896,0.0001271785320851,0.0007192427493262,0.0037041709992274
MLP-Mini,17,26,54.11140583554376,51.920529801324506,1102382018,0.0033368049707365,0.0,0.0013308242702
MLP-Mini,17,27,47.61273209549071,45.29801324503311,1953692644,0.0002528092643772,1.7389070018063225e-05,1.093058642627882e-06
MLP-Mini,17,28,47.61273209549071,45.16556291390729,1812049439,0.0004823558867884,0.0003015872299065,0.0097598431952872
MLP-Mini,17,29,54.11140583554376,52.847682119205295,67240519,0.0036486343466253,0.0006587473214543,0.0027006664010097
MLP-Mini,18,20,53.40599455040872,49.59128065395095,1814964113,0.007571087965809,0.0001311099641383,7.722743193224318e-05
MLP-Mini,18,21,57.22070844686648,50.40871934604905,1007823180,0.0151153428798858,0.0,0.0034923220171679
MLP-Mini,18,22,57.76566757493188,54.63215258855586,2121170969,0.0016442080689103,3.075913719187392e-05,0.0029844788290798
MLP-Mini,18,23,55.72207084468665,48.09264305177112,654576323,0.0058031972787389,0.0,8.154756364794148e-06
MLP-Mini,18,24,55.177111716621255,52.31607629427793,812867210,0.0658283668291903,0.000171888533267,0.0017299124336293
MLP-Mini,18,25,53.26975476839237,48.91008174386921,1078586440,0.0279722723958141,0.0,0.0047440916112983
MLP-Mini,18,26,51.22615803814714,45.50408719346049,15646500,0.0004165805814248,0.0002300658834529,1.9577291352362137e-05
MLP-Mini,18,27,53.40599455040872,49.31880108991825,1985167863,0.0018592055460595,0.0,0.000517839626306
MLP-Mini,18,28,57.62942779291553,50.817438692098094,812453188,0.0050213695959222,0.0004390400978666,0.0002965703754769
MLP-Mini,18,29,54.76839237057221,51.77111716621253,647941601,0.0060972480292345,0.0,0.0003155316226643
MLP-Mini,19,20,51.43638850889193,55.87431693989071,1048913607,0.0712318770465226,0.0,1.18045773469162e-06
MLP-Mini,19,21,50.47879616963064,50.0,835562794,0.0012557358206843,0.0,0.0004134211838221
MLP-Mini,19,22,48.42681258549931,50.54644808743169,1624805234,0.0012153645640081,0.0,1.3833329591464648e-05
MLP-Mini,19,23,48.83720930232558,52.459016393442624,961252106,0.0071418923935312,0.0003718528955734,0.0003760778295164
MLP-Mini,19,24,50.88919288645691,53.41530054644809,725591437,0.004444409105322,0.0004113398959271,0.0038139160071077
MLP-Mini,19,25,48.97400820793434,48.08743169398907,1071627098,0.0610420305334075,0.0001935629882704,0.0001156844327793
MLP-Mini,19,26,49.247606019151846,53.14207650273224,1381481191,0.001797237847344,0.0,6.371099818551894e-05
MLP-Mini,19,27,49.65800273597812,47.6775956284153,1819868724,0.0023726904622793,5.831694650439685e-05,5.2155190403516295e-06
MLP-Mini,19,28,51.29958960328317,52.04918032786885,312254083,0.0528111145496622,0.0070699950038867,0.0066950950724303
MLP-Mini,19,29,49.52120383036936,55.05464480874317,419203666,0.045674176486982,3.3357815095043983e-05,1.2836314901818994e-06
MLP-Mini,20,20,17.994505494505493,15.247252747252746,458923014,0.0001426692714714,0.0081930219456588,1.3990500263127716e-05
MLP-Mini,20,21,49.03846153846154,45.604395604395606,1356615,0.0002335953003661,0.0,0.0078541830804933
MLP-Mini,20,22,56.31868131868132,53.70879120879121,501511434,0.0675565565228634,0.0,2.7023236042809297e-05
MLP-Mini,20,23,52.60989010989011,53.70879120879121,1145733255,0.0163448211673951,0.0002010892636845,6.413877955724203e-06
MLP-Mini,20,24,54.94505494505494,51.0989010989011,1199221615,0.0486031664844973,0.0,1.4719908173490193e-05
MLP-Mini,20,25,54.80769230769231,53.84615384615385,1823963295,0.0481151257228901,0.0005567829501119,5.44132110745996e-05
MLP-Mini,20,26,53.70879120879121,53.02197802197802,2104347855,0.0292730632466485,0.0001739569222994,7.950948411992278e-05
MLP-Mini,20,27,57.417582417582416,57.142857142857146,1860035843,0.0188147938600802,0.0009167220347367,0.0042787322967508
MLP-Mini,20,28,27.06043956043956,24.86263736263736,1529458502,0.0005286030737571,0.0046022979327147,1.2008486268472368e-05
MLP-Mini,20,29,53.84615384615385,53.70879120879121,661805410,0.0511544348872835,2.8980443486669223e-05,1.5482312069655896e-06
MLP-Mini,21,20,47.77327935222672,50.87719298245614,79672221,0.0004796881968522,0.0,0.0025694737402663
MLP-Mini,21,21,51.821862348178136,51.012145748987855,198521502,0.0213180698846615,0.0,0.0001020291893953
MLP-Mini,21,22,23.61673414304993,23.07692307692308,1455644701,0.0004564341248626,0.0065089693598293,0.00243644420399
MLP-Mini,21,23,48.17813765182186,50.87719298245614,497674311,0.001991044987814,0.0001944819092914,0.000124833504965
MLP-Mini,21,24,50.337381916329285,52.361673414305,334894823,0.003379332771594,0.0,6.634278939099801e-05
MLP-Mini,21,25,52.90148448043185,55.465587044534416,2036383342,0.0429797275086898,0.0,0.0004824870529112
MLP-Mini,21,26,27.26045883940621,27.125506072874494,307406403,0.0003370825789729,0.0021245728736593,8.645709872905129e-06
MLP-Mini,21,27,52.091767881241566,48.58299595141701,16702166,0.0050980179755115,0.0,1.082160599481704e-06
MLP-Mini,21,28,29.959514170040485,32.52361673414305,1697271068,0.0007134790851502,0.0025668430603638,0.0031776828936769
MLP-Mini,21,29,54.790823211875846,51.686909581646425,416785192,0.0400062679807406,0.0026804291684162,4.3375129613970616e-05
MLP-Mini,22,20,48.76712328767123,45.280437756497946,273644174,0.0001588812432036,1.6372718608755833e-05,2.9907120503487875e-05
MLP-Mini,22,21,53.15068493150685,52.39398084815321,1913019026,0.0135688832954367,0.0005433936942741,4.321397682308641e-06
MLP-Mini,22,22,48.49315068493151,45.280437756497946,957553914,0.0046323164773851,0.0026579862534058,1.992229703510989e-06
MLP-Mini,22,23,52.19178082191781,55.12995896032832,285008179,0.0112112963148319,0.0004257026165914,0.0003028416052231
MLP-Mini,22,24,56.43835616438356,52.80437756497948,1430047936,0.0099823836813303,0.002225077232338,0.0002576573455422
MLP-Mini,22,25,16.84931506849315,18.33105335157319,219991802,0.0001317028351237,0.0054207614027088,0.0011021608431781
MLP-Mini,22,26,55.342465753424655,54.5827633378933,553270294,0.0008664525654081,1.6137283773627746e-05,0.0019649948069198
MLP-Mini,22,27,32.32876712328767,30.779753761969904,1895786277,0.0007025702525349,0.002944848219609,0.0007673302551835
MLP-Mini,22,28,50.95890410958904,49.11080711354309,13862033,0.0364083861190735,0.0,0.0090056723410401
MLP-Mini,22,29,59.86301369863013,56.90834473324213,233735724,0.0084827909835909,0.0003145404962777,0.0063449649256588
MLP-Mini,23,20,48.010973936899866,50.54794520547945,2137513736,0.0003654523880066,1.92426499466233e-05,1.0125921205720054e-06
MLP-Mini,23,21,49.93141289437586,51.917808219178085,381247128,0.0531249745885266,0.0084753031850944,1.2684520652255283e-06
MLP-Mini,23,22,49.93141289437586,53.56164383561644,731340557,0.0004499632939008,0.0,0.0047435905033698
MLP-Mini,23,23,49.10836762688614,50.273972602739725,130677467,0.0018322301091877,1.0131777891808653e-05,1.093182150044703e-05
MLP-Mini,23,24,51.440329218107,52.602739726027394,464977178,0.0305843872442911,0.0034432710961233,0.0001520067461284
MLP-Mini,23,25,51.16598079561042,53.42465753424658,610394714,0.0009703449457838,0.0,0.0066434201612058
MLP-Mini,23,26,52.26337448559671,53.15068493150685,1363340565,0.0069469800936417,0.0018840753998478,0.000717179155924
MLP-Mini,23,27,55.55555555555556,50.821917808219176,892991891,0.0572720484901171,0.0002065661940491,0.0002176644079242
MLP-Mini,23,28,51.98902606310013,51.23287671232877,1089665447,0.027723346610706,0.0001562289868618,2.048227192499045e-05
MLP-Mini,23,29,31.27572016460905,30.410958904109588,303928717,0.0001409625589681,0.0003361237245098,0.0052069893618875
MLP-Mini,24,20,45.71428571428572,47.41847826086956,975607205,0.0784639576823912,0.0,0.0029614780524271
MLP-Mini,24,21,48.43537414965986,48.23369565217392,2121815601,0.0003799719607783,0.0,4.71771135088252e-06
MLP-Mini,24,22,25.578231292517007,24.592391304347824,1380043481,0.0001255063455118,0.0011755344260592,0.0004227822409111
MLP-Mini,24,23,43.40136054421769,45.244565217391305,43137098,0.0001980521473853,7.386856095231038e-05,7.046721780142028e-05
MLP-Mini,24,24,53.74149659863946,52.30978260869565,454424632,0.0042240106973379,0.0007381819284917,0.0033176446430572
MLP-Mini,24,25,52.38095238095238,53.80434782608695,1383375824,0.0063047937337554,0.0,0.0005183308689145
MLP-Mini,24,26,20.54421768707483,19.565217391304348,1223024778,0.000127820801233,0.0027422181209229,1.1269592828425423e-05
MLP-Mini,24,27,54.01360544217687,52.17391304347826,1285089067,0.0029793047298732,4.41611942345188e-05,0.0071642521473226
MLP-Mini,24,28,55.374149659863946,51.766304347826086,1286589554,0.0034552774686067,0.0,0.0025699419592063
MLP-Mini,24,29,27.21088435374149,30.570652173913043,1771930622,0.0001406632633204,0.0007410933347321,9.528643602511932e-06
MLP-Mini,25,20,52.77777777777778,51.51915455746367,1469859367,0.0029926244265774,0.0001808667499243,0.0001834927172835
MLP-Mini,25,21,50.3968253968254,55.08586525759577,2025706322,0.003499757720741,1.1925478935003647e-05,2.495378607513616e-06
MLP-Mini,25,22,51.71957671957672,56.27476882430647,1403258073,0.0553408729846107,0.0001249362615277,0.0035925741776972
MLP-Mini,25,23,45.8994708994709,49.66974900924703,134165143,0.0015219974341092,0.0010869554202652,0.0035520497253769
MLP-Mini,25,24,51.98412698412698,53.89696169088507,2124639018,0.0202720006551078,0.0,2.231274587342469e-06
MLP-Mini,25,25,54.629629629629626,53.89696169088507,1891127814,0.0006069189007993,1.06819847319148e-05,0.005471961751505
MLP-Mini,25,26,50.3968253968254,55.614266842800525,2056473656,0.0163056284210906,1.4668504393787463e-05,2.5398519474926328e-05
MLP-Mini,25,27,51.851851851851855,54.29326287978864,1485585754,0.0209597038438691,0.0020851673796269,2.7516649319137264e-06
MLP-Mini,25,28,45.767195767195766,49.00924702774108,1899834470,0.0020689946021743,0.0025203970861154,0.0001581709110651
MLP-Mini,25,29,51.455026455026456,57.59577278731836,44735723,0.0461097925283428,0.0,6.94757428961644e-05
MLP-Mini,26,20,51.91040843214756,48.68421052631579,1493974825,0.0002464869067377,1.4177592380675967e-05,0.0001211600083422
MLP-Mini,26,21,55.33596837944664,53.1578947368421,896880618,0.0402325299002927,3.410377114974148e-05,4.913155292877739e-06
MLP-Mini,26,22,56.78524374176549,56.18421052631579,30459119,0.031296473872266,0.0,1.328090299962749e-05
MLP-Mini,26,23,52.700922266139656,49.47368421052632,20878699,0.014312060788498,0.0046585397538245,0.0065900088050119
MLP-Mini,26,24,57.31225296442688,54.47368421052632,559574900,0.0809777609313299,0.0046193760113479,7.625015167372283e-05
MLP-Mini,26,25,53.8866930171278,52.5,253262578,0.0018110698203263,0.0,1.7777897058586623e-05
MLP-Mini,26,26,57.57575757575758,54.21052631578947,224653077,0.0027483909833076,0.000332618380066,0.0038750039802618
MLP-Mini,26,27,21.21212121212121,22.105263157894736,1875533192,0.0001086520171025,0.0046178525823225,1.6823403004617424e-05
MLP-Mini,26,28,54.940711462450594,55.78947368421053,1333249758,0.0166357831157396,0.0001068888193161,0.0007641202034401
MLP-Mini,26,29,55.73122529644269,55.0,291377442,0.0011529166187209,1.8380297903198573e-05,0.0035640049771097
MLP-Mini,27,20,53.91891891891892,51.147098515519566,1039578120,0.025967581097399,2.9565939913518187e-05,0.000392863438008
MLP-Mini,27,21,52.567567567567565,51.282051282051285,422027079,0.0752932575424768,0.0,5.387082218358386e-06
MLP-Mini,27,22,54.18918918918919,50.337381916329285,1423751803,0.0347731632153839,0.00495429818484,7.363751775792432e-05
MLP-Mini,27,23,52.83783783783784,52.091767881241566,1282553108,0.0107780497453828,0.0016736569329455,0.0007950878775238
MLP-Mini,27,24,54.18918918918919,54.52091767881242,657311999,0.0099853204012387,0.0,0.0024071089817914
MLP-Mini,27,25,55.13513513513514,54.790823211875846,1540354945,0.0309898018367353,0.0002303437499217,0.0036783475963387
MLP-Mini,27,26,31.62162162162162,29.554655870445345,1226919477,0.001876429521647,0.0097486062334826,3.199226605474429e-06
MLP-Mini,27,27,53.108108108108105,52.63157894736842,838860184,0.0512083902882871,0.0006287867092897,0.0001392857331035
MLP-Mini,27,28,51.35135135135136,51.956815114709855,243956781,0.022232602365341,0.0,0.0026689888083743
MLP-Mini,27,29,55.810810810810814,54.790823211875846,393983806,0.0063173209231086,0.0,0.0034862589036478
MLP-Mini,28,20,50.13227513227513,50.3968253968254,1552941785,0.0008967245862341,0.0,4.27433720016675e-05
MLP-Mini,28,21,37.96296296296296,37.83068783068783,1843335248,0.0001126908659997,4.555369860278836e-05,0.0004140339447536
MLP-Mini,28,22,40.34391534391534,39.285714285714285,1100908245,0.0008164728969609,0.0012667467624142,0.0029497514129443
MLP-Mini,28,23,38.49206349206349,38.22751322751323,1411412268,0.0009029097161315,0.0014528346426639,5.980067933496139e-05
MLP-Mini,28,24,57.53968253968254,55.82010582010582,885231319,0.0705006671586516,0.0034517953061542,0.0020498010389204
MLP-Mini,28,25,48.28042328042328,44.70899470899471,1102724693,0.0004110553858321,0.0002287841356755,0.0001532537540722
MLP-Mini,28,26,44.973544973544975,41.7989417989418,108233143,0.0001571327828083,0.0,0.0025921644957962
MLP-Mini,28,27,47.08994708994709,44.44444444444444,2011520835,0.0003091361583203,8.918988970480567e-05,0.0043045393455217
MLP-Mini,28,28,28.17460317460317,29.62962962962963,684562387,0.0001641708089048,0.0009190110238986,0.0002173976971938
MLP-Mini,28,29,52.77777777777778,52.51322751322751,1633792979,0.0410888778119687,1.0896989803340214e-05,4.593620462917952e-06
MLP-Mini,29,20,55.2054794520548,53.21477428180575,673600628,0.0919382334369877,0.0,2.518631872403607e-06
MLP-Mini,29,21,49.45205479452055,47.05882352941177,1725980324,0.000468886920732,5.670531459727394e-05,9.413161477122635e-05
MLP-Mini,29,22,51.78082191780822,50.341997264021884,908159683,0.0003956701752527,1.3316414226579728e-05,8.428365290454581e-05
MLP-Mini,29,23,36.57534246575342,37.61969904240766,1323583485,0.0003562764913467,0.0005111817750412,0.000149076722688
MLP-Mini,29,24,50.95890410958904,52.53077975376197,434323891,0.0002382306959129,0.0,2.4117736472280096e-05
MLP-Mini,29,25,44.7945205479452,43.63885088919289,1072311368,0.0079766268081943,0.0089616156398843,7.54261730016472e-05
MLP-Mini,29,26,52.465753424657535,52.25718194254446,759297017,0.0014323270430818,2.4435632660658005e-05,0.0008736491275769
MLP-Mini,29,27,49.04109589041096,47.19562243502052,2051637715,0.0839732643362203,2.059109412642054e-05,0.0030690447303518
MLP-Mini,29,28,53.97260273972603,52.53077975376197,1340678423,0.0274268523487823,2.6643961983032724e-05,3.5423631622518205e-06
MLP-Mini,29,29,44.52054794520548,43.09165526675787,1407780437,0.0017853405116503,0.0018652621809842,0.000273757566017
MLP-Smaller,0,0,53.27978580990629,52.67379679144385,1597451287,0.0414750789810653,0.0016092149664716,0.0004977491858543
MLP-Smaller,0,1,17.536813922356092,15.106951871657754,803836992,0.0001027480001183,0.007323470079537,0.0005636928258699
MLP-Smaller,0,2,49.9330655957162,54.94652406417112,1651551805,0.0014991543189311,0.0001337819999562,2.800434421618512e-06
MLP-Smaller,0,3,50.73627844712182,50.53475935828877,600848083,0.0005723859936363,0.0003147806691029,0.0001123687648965
MLP-Smaller,0,4,27.84471218206158,28.877005347593585,1223985091,0.0004693174290113,0.0041669371417959,1.1553053543184991e-06
MLP-Smaller,0,5,55.15394912985274,55.481283422459896,1722496342,0.0034087918248963,0.0,0.0038496428549312
MLP-Smaller,0,6,35.6091030789826,36.36363636363637,2143490571,0.0003413687927475,0.0015961057267805,0.0002711190829646
MLP-Smaller,0,7,45.51539491298527,48.2620320855615,1534981324,0.0006968865634272,0.0008821756683008,0.0002888367293028
MLP-Smaller,0,8,55.42168674698795,55.3475935828877,1446650855,0.0046114531800317,1.928235152312538e-05,0.0029493784465124
MLP-Smaller,0,9,50.0669344042838,50.0,465359680,0.0025474449876691,0.0020432799119562,0.0030053428137285
MLP-Smaller,1,0,21.282401091405184,21.662125340599456,1960126412,0.0002382951227087,0.0046284505163267,1.502431459098195e-06
MLP-Smaller,1,1,53.47885402455662,52.043596730245234,1682087582,0.0136234062641954,0.0022096237365419,8.90189498375025e-05
MLP-Smaller,1,2,50.61391541609822,51.49863760217983,1977504207,0.0002676523801002,0.0,2.670838710949072e-05
MLP-Smaller,1,3,32.33287858117326,31.47138964577657,1934345264,0.0004582838515174,0.0032483117178847,1.6385787301546837e-06
MLP-Smaller,1,4,39.427012278308325,38.41961852861036,1202613190,0.0006880394123937,0.0026409290173907,0.0001760497795736
MLP-Smaller,1,5,51.84174624829468,51.77111716621253,823216699,0.0007439207270989,0.0,0.0004560721752573
MLP-Smaller,1,6,57.02592087312415,51.49863760217983,1608704287,0.0004212776683865,0.0002336664544381,0.0076794209065321
MLP-Smaller,1,7,55.52523874488404,54.63215258855586,764971618,0.0014898114067704,0.0001819484240332,0.0030001184625716
MLP-Smaller,1,8,50.20463847203274,51.63487738419619,415936549,0.0031929794527622,2.0744090316182355e-05,2.33436498018874e-06
MLP-Smaller,1,9,52.66030013642565,51.77111716621253,1455794619,0.0001486548663035,0.0,0.0001861471975237
MLP-Smaller,2,0,54.57102672292546,57.02247191011236,919089147,0.0402048298621132,0.0002621732695418,0.008007055454839
MLP-Smaller,2,1,54.14908579465541,53.651685393258425,156755476,0.0760437208332669,0.0048745726810529,1.0598062230107436e-05
MLP-Smaller,2,2,54.0084388185654,57.30337078651685,153948524,0.027129352173015,3.9126729022882526e-05,0.0001237656295788
MLP-Smaller,2,3,50.35161744022504,53.51123595505618,641611856,0.0003744773567151,0.0003316969698846,1.5424841560732717e-06
